Deal Unique Id,From Currency ISO Code,To Currency ISO Code,Deal timestamp,Deal Amount
38849,INR,Dollar,1-10-2017,38849
38850,INR,Dollar,1-10-2017,38850
38851,INR,Dollar,1-10-2017,38851
38852,INR,Dollar,1-10-2017,38852
38853,INR,Dollar,1-10-2017,38853
38854,INR,Dollar,1-10-2017,38854
38855,INR,Dollar,1-10-2017,38855
38856,INR,Dollar,1-10-2017,38856
38857,INR,Dollar,1-10-2017,38857
38858,INR,Dollar,1-10-2017,38858
38859,INR,Dollar,1-10-2017,38859
38860,INR,Dollar,1-10-2017,38860
38861,INR,Dollar,1-10-2017,38861
38862,INR,Dollar,1-10-2017,38862
38863,INR,Dollar,1-10-2017,38863
38864,INR,Dollar,1-10-2017,38864
38865,INR,Dollar,1-10-2017,38865
38866,INR,Dollar,1-10-2017,38866
38867,INR,Dollar,1-10-2017,38867
38868,INR,Dollar,1-10-2017,38868
38869,INR,Dollar,1-10-2017,38869
38870,INR,Dollar,1-10-2017,38870
38871,INR,Dollar,1-10-2017,38871
38872,INR,Dollar,1-10-2017,38872
38873,INR,Dollar,1-10-2017,38873
38874,INR,Dollar,1-10-2017,38874
38875,INR,Dollar,1-10-2017,38875
38876,INR,Dollar,1-10-2017,38876
38877,INR,Dollar,1-10-2017,38877
38878,INR,Dollar,1-10-2017,38878
38879,INR,Dollar,1-10-2017,38879
38880,INR,Dollar,1-10-2017,38880
38881,INR,Dollar,1-10-2017,38881
38882,INR,Dollar,1-10-2017,38882
38883,INR,Dollar,1-10-2017,38883
38884,INR,Dollar,1-10-2017,38884
38885,INR,Dollar,1-10-2017,38885
38886,INR,Dollar,1-10-2017,38886
38887,INR,Dollar,1-10-2017,38887
38888,INR,Dollar,1-10-2017,38888
38889,INR,Dollar,1-10-2017,38889
38890,INR,Dollar,1-10-2017,38890
38891,INR,Dollar,1-10-2017,38891
38892,INR,Dollar,1-10-2017,38892
38893,INR,Dollar,1-10-2017,38893
38894,INR,Dollar,1-10-2017,38894
38895,INR,Dollar,1-10-2017,38895
38896,INR,Dollar,1-10-2017,38896
38897,INR,Dollar,1-10-2017,38897
38898,INR,Dollar,1-10-2017,38898
38899,INR,Dollar,1-10-2017,38899
38900,INR,Dollar,1-10-2017,38900
38901,INR,Dollar,1-10-2017,38901
38902,INR,Dollar,1-10-2017,38902
38903,INR,Dollar,1-10-2017,38903
38904,INR,Dollar,1-10-2017,38904
38905,INR,Dollar,1-10-2017,38905
38906,INR,Dollar,1-10-2017,38906
38907,INR,Dollar,1-10-2017,38907
38908,INR,Dollar,1-10-2017,38908
38909,INR,Dollar,1-10-2017,38909
38910,INR,Dollar,1-10-2017,38910
38911,INR,Dollar,1-10-2017,38911
38912,INR,Dollar,1-10-2017,38912
38913,INR,Dollar,1-10-2017,38913
38914,INR,Dollar,1-10-2017,38914
38915,INR,Dollar,1-10-2017,38915
38916,INR,Dollar,1-10-2017,38916
38917,INR,Dollar,1-10-2017,38917
38918,INR,Dollar,1-10-2017,38918
38919,INR,Dollar,1-10-2017,38919
38920,INR,Dollar,1-10-2017,38920
38921,INR,Dollar,1-10-2017,38921
38922,INR,Dollar,1-10-2017,38922
38923,INR,Dollar,1-10-2017,38923
38924,INR,Dollar,1-10-2017,38924
38925,INR,Dollar,1-10-2017,38925
38926,INR,Dollar,1-10-2017,38926
38927,INR,Dollar,1-10-2017,38927
38928,INR,Dollar,1-10-2017,38928
38929,INR,Dollar,1-10-2017,38929
38930,INR,Dollar,1-10-2017,38930
38931,INR,Dollar,1-10-2017,38931
38932,INR,Dollar,1-10-2017,38932
38933,INR,Dollar,1-10-2017,38933
38934,INR,Dollar,1-10-2017,38934
38935,INR,Dollar,1-10-2017,38935
38936,INR,Dollar,1-10-2017,38936
38937,INR,Dollar,1-10-2017,38937
38938,INR,Dollar,1-10-2017,38938
38939,INR,Dollar,1-10-2017,38939
38940,INR,Dollar,1-10-2017,38940
38941,INR,Dollar,1-10-2017,38941
38942,INR,Dollar,1-10-2017,38942
38943,INR,Dollar,1-10-2017,38943
38944,INR,Dollar,1-10-2017,38944
38945,INR,Dollar,1-10-2017,38945
38946,INR,Dollar,1-10-2017,38946
38947,INR,Dollar,1-10-2017,38947
38948,INR,Dollar,1-10-2017,38948
38949,INR,Dollar,1-10-2017,38949
38950,INR,Dollar,1-10-2017,38950
38951,INR,Dollar,1-10-2017,38951
38952,INR,Dollar,1-10-2017,38952
38953,INR,Dollar,1-10-2017,38953
38954,INR,Dollar,1-10-2017,38954
38955,INR,Dollar,1-10-2017,38955
38956,INR,Dollar,1-10-2017,38956
38957,INR,Dollar,1-10-2017,38957
38958,INR,Dollar,1-10-2017,38958
38959,INR,Dollar,1-10-2017,38959
38960,INR,Dollar,1-10-2017,38960
38961,INR,Dollar,1-10-2017,38961
38962,INR,Dollar,1-10-2017,38962
38963,INR,Dollar,1-10-2017,38963
38964,INR,Dollar,1-10-2017,38964
38965,INR,Dollar,1-10-2017,38965
38966,INR,Dollar,1-10-2017,38966
38967,INR,Dollar,1-10-2017,38967
38968,INR,Dollar,1-10-2017,38968
38969,INR,Dollar,1-10-2017,38969
38970,INR,Dollar,1-10-2017,38970
38971,INR,Dollar,1-10-2017,38971
38972,INR,Dollar,1-10-2017,38972
38973,INR,Dollar,1-10-2017,38973
38974,INR,Dollar,1-10-2017,38974
38975,INR,Dollar,1-10-2017,38975
38976,INR,Dollar,1-10-2017,38976
38977,INR,Dollar,1-10-2017,38977
38978,INR,Dollar,1-10-2017,38978
38979,INR,Dollar,1-10-2017,38979
38980,INR,Dollar,1-10-2017,38980
38981,INR,Dollar,1-10-2017,38981
38982,INR,Dollar,1-10-2017,38982
38983,INR,Dollar,1-10-2017,38983
38984,INR,Dollar,1-10-2017,38984
38985,INR,Dollar,1-10-2017,38985
38986,INR,Dollar,1-10-2017,38986
38987,INR,Dollar,1-10-2017,38987
38988,INR,Dollar,1-10-2017,38988
38989,INR,Dollar,1-10-2017,38989
38990,INR,Dollar,1-10-2017,38990
38991,INR,Dollar,1-10-2017,38991
38992,INR,Dollar,1-10-2017,38992
38993,INR,Dollar,1-10-2017,38993
38994,INR,Dollar,1-10-2017,38994
38995,INR,Dollar,1-10-2017,38995
38996,INR,Dollar,1-10-2017,38996
38997,INR,Dollar,1-10-2017,38997
38998,INR,Dollar,1-10-2017,38998
38999,INR,Dollar,1-10-2017,38999
39000,INR,Dollar,1-10-2017,39000
39001,INR,Dollar,1-10-2017,39001
39002,INR,Dollar,1-10-2017,39002
39003,INR,Dollar,1-10-2017,39003
39004,INR,Dollar,1-10-2017,39004
39005,INR,Dollar,1-10-2017,39005
39006,INR,Dollar,1-10-2017,39006
39007,INR,Dollar,1-10-2017,39007
39008,INR,Dollar,1-10-2017,39008
39009,INR,Dollar,1-10-2017,39009
39010,INR,Dollar,1-10-2017,39010
39011,INR,Dollar,1-10-2017,39011
39012,INR,Dollar,1-10-2017,39012
39013,INR,Dollar,1-10-2017,39013
39014,INR,Dollar,1-10-2017,39014
39015,INR,Dollar,1-10-2017,39015
39016,INR,Dollar,1-10-2017,39016
39017,INR,Dollar,1-10-2017,39017
39018,INR,Dollar,1-10-2017,39018
39019,INR,Dollar,1-10-2017,39019
39020,INR,Dollar,1-10-2017,39020
39021,INR,Dollar,1-10-2017,39021
39022,INR,Dollar,1-10-2017,39022
39023,INR,Dollar,1-10-2017,39023
39024,INR,Dollar,1-10-2017,39024
39025,INR,Dollar,1-10-2017,39025
39026,INR,Dollar,1-10-2017,39026
39027,INR,Dollar,1-10-2017,39027
39028,INR,Dollar,1-10-2017,39028
39029,INR,Dollar,1-10-2017,39029
39030,INR,Dollar,1-10-2017,39030
39031,INR,Dollar,1-10-2017,39031
39032,INR,Dollar,1-10-2017,39032
39033,INR,Dollar,1-10-2017,39033
39034,INR,Dollar,1-10-2017,39034
39035,INR,Dollar,1-10-2017,39035
39036,INR,Dollar,1-10-2017,39036
39037,INR,Dollar,1-10-2017,39037
39038,INR,Dollar,1-10-2017,39038
39039,INR,Dollar,1-10-2017,39039
39040,INR,Dollar,1-10-2017,39040
39041,INR,Dollar,1-10-2017,39041
39042,INR,Dollar,1-10-2017,39042
39043,INR,Dollar,1-10-2017,39043
39044,INR,Dollar,1-10-2017,39044
39045,INR,Dollar,1-10-2017,39045
39046,INR,Dollar,1-10-2017,39046
39047,INR,Dollar,1-10-2017,39047
39048,INR,Dollar,1-10-2017,39048
39049,INR,Dollar,1-10-2017,39049
39050,INR,Dollar,1-10-2017,39050
39051,INR,Dollar,1-10-2017,39051
39052,INR,Dollar,1-10-2017,39052
39053,INR,Dollar,1-10-2017,39053
39054,INR,Dollar,1-10-2017,39054
39055,INR,Dollar,1-10-2017,39055
39056,INR,Dollar,1-10-2017,39056
39057,INR,Dollar,1-10-2017,39057
39058,INR,Dollar,1-10-2017,39058
39059,INR,Dollar,1-10-2017,39059
39060,INR,Dollar,1-10-2017,39060
39061,INR,Dollar,1-10-2017,39061
39062,INR,Dollar,1-10-2017,39062
39063,INR,Dollar,1-10-2017,39063
39064,INR,Dollar,1-10-2017,39064
39065,INR,Dollar,1-10-2017,39065
39066,INR,Dollar,1-10-2017,39066
39067,INR,Dollar,1-10-2017,39067
39068,INR,Dollar,1-10-2017,39068
39069,INR,Dollar,1-10-2017,39069
39070,INR,Dollar,1-10-2017,39070
39071,INR,Dollar,1-10-2017,39071
39072,INR,Dollar,1-10-2017,39072
39073,INR,Dollar,1-10-2017,39073
39074,INR,Dollar,1-10-2017,39074
39075,INR,Dollar,1-10-2017,39075
39076,INR,Dollar,1-10-2017,39076
39077,INR,Dollar,1-10-2017,39077
39078,INR,Dollar,1-10-2017,39078
39079,INR,Dollar,1-10-2017,39079
39080,INR,Dollar,1-10-2017,39080
39081,INR,Dollar,1-10-2017,39081
39082,INR,Dollar,1-10-2017,39082
39083,INR,Dollar,1-10-2017,39083
39084,INR,Dollar,1-10-2017,39084
39085,INR,Dollar,1-10-2017,39085
39086,INR,Dollar,1-10-2017,39086
39087,INR,Dollar,1-10-2017,39087
39088,INR,Dollar,1-10-2017,39088
39089,INR,Dollar,1-10-2017,39089
39090,INR,Dollar,1-10-2017,39090
39091,INR,Dollar,1-10-2017,39091
39092,INR,Dollar,1-10-2017,39092
39093,INR,Dollar,1-10-2017,39093
39094,INR,Dollar,1-10-2017,39094
39095,INR,Dollar,1-10-2017,39095
39096,INR,Dollar,1-10-2017,39096
39097,INR,Dollar,1-10-2017,39097
39098,INR,Dollar,1-10-2017,39098
39099,INR,Dollar,1-10-2017,39099
39100,INR,Dollar,1-10-2017,39100
39101,INR,Dollar,1-10-2017,39101
39102,INR,Dollar,1-10-2017,39102
39103,INR,Dollar,1-10-2017,39103
39104,INR,Dollar,1-10-2017,39104
39105,INR,Dollar,1-10-2017,39105
39106,INR,Dollar,1-10-2017,39106
39107,INR,Dollar,1-10-2017,39107
39108,INR,Dollar,1-10-2017,39108
39109,INR,Dollar,1-10-2017,39109
39110,INR,Dollar,1-10-2017,39110
39111,INR,Dollar,1-10-2017,39111
39112,INR,Dollar,1-10-2017,39112
39113,INR,Dollar,1-10-2017,39113
39114,INR,Dollar,1-10-2017,39114
39115,INR,Dollar,1-10-2017,39115
39116,INR,Dollar,1-10-2017,39116
39117,INR,Dollar,1-10-2017,39117
39118,INR,Dollar,1-10-2017,39118
39119,INR,Dollar,1-10-2017,39119
39120,INR,Dollar,1-10-2017,39120
39121,INR,Dollar,1-10-2017,39121
39122,INR,Dollar,1-10-2017,39122
39123,INR,Dollar,1-10-2017,39123
39124,INR,Dollar,1-10-2017,39124
39125,INR,Dollar,1-10-2017,39125
39126,INR,Dollar,1-10-2017,39126
39127,INR,Dollar,1-10-2017,39127
39128,INR,Dollar,1-10-2017,39128
39129,INR,Dollar,1-10-2017,39129
39130,INR,Dollar,1-10-2017,39130
39131,INR,Dollar,1-10-2017,39131
39132,INR,Dollar,1-10-2017,39132
39133,INR,Dollar,1-10-2017,39133
39134,INR,Dollar,1-10-2017,39134
39135,INR,Dollar,1-10-2017,39135
39136,INR,Dollar,1-10-2017,39136
39137,INR,Dollar,1-10-2017,39137
39138,INR,Dollar,1-10-2017,39138
39139,INR,Dollar,1-10-2017,39139
39140,INR,Dollar,1-10-2017,39140
39141,INR,Dollar,1-10-2017,39141
39142,INR,Dollar,1-10-2017,39142
39143,INR,Dollar,1-10-2017,39143
39144,INR,Dollar,1-10-2017,39144
39145,INR,Dollar,1-10-2017,39145
39146,INR,Dollar,1-10-2017,39146
39147,INR,Dollar,1-10-2017,39147
39148,INR,Dollar,1-10-2017,39148
39149,INR,Dollar,1-10-2017,39149
39150,INR,Dollar,1-10-2017,39150
39151,INR,Dollar,1-10-2017,39151
39152,INR,Dollar,1-10-2017,39152
39153,INR,Dollar,1-10-2017,39153
39154,INR,Dollar,1-10-2017,39154
39155,INR,Dollar,1-10-2017,39155
39156,INR,Dollar,1-10-2017,39156
39157,INR,Dollar,1-10-2017,39157
39158,INR,Dollar,1-10-2017,39158
39159,INR,Dollar,1-10-2017,39159
39160,INR,Dollar,1-10-2017,39160
39161,INR,Dollar,1-10-2017,39161
39162,INR,Dollar,1-10-2017,39162
39163,INR,Dollar,1-10-2017,39163
39164,INR,Dollar,1-10-2017,39164
39165,INR,Dollar,1-10-2017,39165
39166,INR,Dollar,1-10-2017,39166
39167,INR,Dollar,1-10-2017,39167
39168,INR,Dollar,1-10-2017,39168
39169,INR,Dollar,1-10-2017,39169
39170,INR,Dollar,1-10-2017,39170
39171,INR,Dollar,1-10-2017,39171
39172,INR,Dollar,1-10-2017,39172
39173,INR,Dollar,1-10-2017,39173
39174,INR,Dollar,1-10-2017,39174
39175,INR,Dollar,1-10-2017,39175
39176,INR,Dollar,1-10-2017,39176
39177,INR,Dollar,1-10-2017,39177
39178,INR,Dollar,1-10-2017,39178
39179,INR,Dollar,1-10-2017,39179
39180,INR,Dollar,1-10-2017,39180
39181,INR,Dollar,1-10-2017,39181
39182,INR,Dollar,1-10-2017,39182
39183,INR,Dollar,1-10-2017,39183
39184,INR,Dollar,1-10-2017,39184
39185,INR,Dollar,1-10-2017,39185
39186,INR,Dollar,1-10-2017,39186
39187,INR,Dollar,1-10-2017,39187
39188,INR,Dollar,1-10-2017,39188
39189,INR,Dollar,1-10-2017,39189
39190,INR,Dollar,1-10-2017,39190
39191,INR,Dollar,1-10-2017,39191
39192,INR,Dollar,1-10-2017,39192
39193,INR,Dollar,1-10-2017,39193
39194,INR,Dollar,1-10-2017,39194
39195,INR,Dollar,1-10-2017,39195
39196,INR,Dollar,1-10-2017,39196
39197,INR,Dollar,1-10-2017,39197
39198,INR,Dollar,1-10-2017,39198
39199,INR,Dollar,1-10-2017,39199
39200,INR,Dollar,1-10-2017,39200
39201,INR,Dollar,1-10-2017,39201
39202,INR,Dollar,1-10-2017,39202
39203,INR,Dollar,1-10-2017,39203
39204,INR,Dollar,1-10-2017,39204
39205,INR,Dollar,1-10-2017,39205
39206,INR,Dollar,1-10-2017,39206
39207,INR,Dollar,1-10-2017,39207
39208,INR,Dollar,1-10-2017,39208
39209,INR,Dollar,1-10-2017,39209
39210,INR,Dollar,1-10-2017,39210
39211,INR,Dollar,1-10-2017,39211
39212,INR,Dollar,1-10-2017,39212
39213,INR,Dollar,1-10-2017,39213
39214,INR,Dollar,1-10-2017,39214
39215,INR,Dollar,1-10-2017,39215
39216,INR,Dollar,1-10-2017,39216
39217,INR,Dollar,1-10-2017,39217
39218,INR,Dollar,1-10-2017,39218
39219,INR,Dollar,1-10-2017,39219
39220,INR,Dollar,1-10-2017,39220
39221,INR,Dollar,1-10-2017,39221
39222,INR,Dollar,1-10-2017,39222
39223,INR,Dollar,1-10-2017,39223
39224,INR,Dollar,1-10-2017,39224
39225,INR,Dollar,1-10-2017,39225
39226,INR,Dollar,1-10-2017,39226
39227,INR,Dollar,1-10-2017,39227
39228,INR,Dollar,1-10-2017,39228
39229,INR,Dollar,1-10-2017,39229
39230,INR,Dollar,1-10-2017,39230
39231,INR,Dollar,1-10-2017,39231
39232,INR,Dollar,1-10-2017,39232
39233,INR,Dollar,1-10-2017,39233
39234,INR,Dollar,1-10-2017,39234
39235,INR,Dollar,1-10-2017,39235
39236,INR,Dollar,1-10-2017,39236
39237,INR,Dollar,1-10-2017,39237
39238,INR,Dollar,1-10-2017,39238
39239,INR,Dollar,1-10-2017,39239
39240,INR,Dollar,1-10-2017,39240
39241,INR,Dollar,1-10-2017,39241
39242,INR,Dollar,1-10-2017,39242
39243,INR,Dollar,1-10-2017,39243
39244,INR,Dollar,1-10-2017,39244
39245,INR,Dollar,1-10-2017,39245
39246,INR,Dollar,1-10-2017,39246
39247,INR,Dollar,1-10-2017,39247
39248,INR,Dollar,1-10-2017,39248
39249,INR,Dollar,1-10-2017,39249
39250,INR,Dollar,1-10-2017,39250
39251,INR,Dollar,1-10-2017,39251
39252,INR,Dollar,1-10-2017,39252
39253,INR,Dollar,1-10-2017,39253
39254,INR,Dollar,1-10-2017,39254
39255,INR,Dollar,1-10-2017,39255
39256,INR,Dollar,1-10-2017,39256
39257,INR,Dollar,1-10-2017,39257
39258,INR,Dollar,1-10-2017,39258
39259,INR,Dollar,1-10-2017,39259
39260,INR,Dollar,1-10-2017,39260
39261,INR,Dollar,1-10-2017,39261
39262,INR,Dollar,1-10-2017,39262
39263,INR,Dollar,1-10-2017,39263
39264,INR,Dollar,1-10-2017,39264
39265,INR,Dollar,1-10-2017,39265
39266,INR,Dollar,1-10-2017,39266
39267,INR,Dollar,1-10-2017,39267
39268,INR,Dollar,1-10-2017,39268
39269,INR,Dollar,1-10-2017,39269
39270,INR,Dollar,1-10-2017,39270
39271,INR,Dollar,1-10-2017,39271
39272,INR,Dollar,1-10-2017,39272
39273,INR,Dollar,1-10-2017,39273
39274,INR,Dollar,1-10-2017,39274
39275,INR,Dollar,1-10-2017,39275
39276,INR,Dollar,1-10-2017,39276
39277,INR,Dollar,1-10-2017,39277
39278,INR,Dollar,1-10-2017,39278
39279,INR,Dollar,1-10-2017,39279
39280,INR,Dollar,1-10-2017,39280
39281,INR,Dollar,1-10-2017,39281
39282,INR,Dollar,1-10-2017,39282
39283,INR,Dollar,1-10-2017,39283
39284,INR,Dollar,1-10-2017,39284
39285,INR,Dollar,1-10-2017,39285
39286,INR,Dollar,1-10-2017,39286
39287,INR,Dollar,1-10-2017,39287
39288,INR,Dollar,1-10-2017,39288
39289,INR,Dollar,1-10-2017,39289
39290,INR,Dollar,1-10-2017,39290
39291,INR,Dollar,1-10-2017,39291
39292,INR,Dollar,1-10-2017,39292
39293,INR,Dollar,1-10-2017,39293
39294,INR,Dollar,1-10-2017,39294
39295,INR,Dollar,1-10-2017,39295
39296,INR,Dollar,1-10-2017,39296
39297,INR,Dollar,1-10-2017,39297
39298,INR,Dollar,1-10-2017,39298
39299,INR,Dollar,1-10-2017,39299
39300,INR,Dollar,1-10-2017,39300
39301,INR,Dollar,1-10-2017,39301
39302,INR,Dollar,1-10-2017,39302
39303,INR,Dollar,1-10-2017,39303
39304,INR,Dollar,1-10-2017,39304
39305,INR,Dollar,1-10-2017,39305
39306,INR,Dollar,1-10-2017,39306
39307,INR,Dollar,1-10-2017,39307
39308,INR,Dollar,1-10-2017,39308
39309,INR,Dollar,1-10-2017,39309
39310,INR,Dollar,1-10-2017,39310
39311,INR,Dollar,1-10-2017,39311
39312,INR,Dollar,1-10-2017,39312
39313,INR,Dollar,1-10-2017,39313
39314,INR,Dollar,1-10-2017,39314
39315,INR,Dollar,1-10-2017,39315
39316,INR,Dollar,1-10-2017,39316
39317,INR,Dollar,1-10-2017,39317
39318,INR,Dollar,1-10-2017,39318
39319,INR,Dollar,1-10-2017,39319
39320,INR,Dollar,1-10-2017,39320
39321,INR,Dollar,1-10-2017,39321
39322,INR,Dollar,1-10-2017,39322
39323,INR,Dollar,1-10-2017,39323
39324,INR,Dollar,1-10-2017,39324
39325,INR,Dollar,1-10-2017,39325
39326,INR,Dollar,1-10-2017,39326
39327,INR,Dollar,1-10-2017,39327
39328,INR,Dollar,1-10-2017,39328
39329,INR,Dollar,1-10-2017,39329
39330,INR,Dollar,1-10-2017,39330
39331,INR,Dollar,1-10-2017,39331
39332,INR,Dollar,1-10-2017,39332
39333,INR,Dollar,1-10-2017,39333
39334,INR,Dollar,1-10-2017,39334
39335,INR,Dollar,1-10-2017,39335
39336,INR,Dollar,1-10-2017,39336
39337,INR,Dollar,1-10-2017,39337
39338,INR,Dollar,1-10-2017,39338
39339,INR,Dollar,1-10-2017,39339
39340,INR,Dollar,1-10-2017,39340
39341,INR,Dollar,1-10-2017,39341
39342,INR,Dollar,1-10-2017,39342
39343,INR,Dollar,1-10-2017,39343
39344,INR,Dollar,1-10-2017,39344
39345,INR,Dollar,1-10-2017,39345
39346,INR,Dollar,1-10-2017,39346
39347,INR,Dollar,1-10-2017,39347
39348,INR,Dollar,1-10-2017,39348
39349,INR,Dollar,1-10-2017,39349
39350,INR,Dollar,1-10-2017,39350
39351,INR,Dollar,1-10-2017,39351
39352,INR,Dollar,1-10-2017,39352
39353,INR,Dollar,1-10-2017,39353
39354,INR,Dollar,1-10-2017,39354
39355,INR,Dollar,1-10-2017,39355
39356,INR,Dollar,1-10-2017,39356
39357,INR,Dollar,1-10-2017,39357
39358,INR,Dollar,1-10-2017,39358
39359,INR,Dollar,1-10-2017,39359
39360,INR,Dollar,1-10-2017,39360
39361,INR,Dollar,1-10-2017,39361
39362,INR,Dollar,1-10-2017,39362
39363,INR,Dollar,1-10-2017,39363
39364,INR,Dollar,1-10-2017,39364
39365,INR,Dollar,1-10-2017,39365
39366,INR,Dollar,1-10-2017,39366
39367,INR,Dollar,1-10-2017,39367
39368,INR,Dollar,1-10-2017,39368
39369,INR,Dollar,1-10-2017,39369
39370,INR,Dollar,1-10-2017,39370
39371,INR,Dollar,1-10-2017,39371
39372,INR,Dollar,1-10-2017,39372
39373,INR,Dollar,1-10-2017,39373
39374,INR,Dollar,1-10-2017,39374
39375,INR,Dollar,1-10-2017,39375
39376,INR,Dollar,1-10-2017,39376
39377,INR,Dollar,1-10-2017,39377
39378,INR,Dollar,1-10-2017,39378
39379,INR,Dollar,1-10-2017,39379
39380,INR,Dollar,1-10-2017,39380
39381,INR,Dollar,1-10-2017,39381
39382,INR,Dollar,1-10-2017,39382
39383,INR,Dollar,1-10-2017,39383
39384,INR,Dollar,1-10-2017,39384
39385,INR,Dollar,1-10-2017,39385
39386,INR,Dollar,1-10-2017,39386
39387,INR,Dollar,1-10-2017,39387
39388,INR,Dollar,1-10-2017,39388
39389,INR,Dollar,1-10-2017,39389
39390,INR,Dollar,1-10-2017,39390
39391,INR,Dollar,1-10-2017,39391
39392,INR,Dollar,1-10-2017,39392
39393,INR,Dollar,1-10-2017,39393
39394,INR,Dollar,1-10-2017,39394
39395,INR,Dollar,1-10-2017,39395
39396,INR,Dollar,1-10-2017,39396
39397,INR,Dollar,1-10-2017,39397
39398,INR,Dollar,1-10-2017,39398
39399,INR,Dollar,1-10-2017,39399
39400,INR,Dollar,1-10-2017,39400
39401,INR,Dollar,1-10-2017,39401
39402,INR,Dollar,1-10-2017,39402
39403,INR,Dollar,1-10-2017,39403
39404,INR,Dollar,1-10-2017,39404
39405,INR,Dollar,1-10-2017,39405
39406,INR,Dollar,1-10-2017,39406
39407,INR,Dollar,1-10-2017,39407
39408,INR,Dollar,1-10-2017,39408
39409,INR,Dollar,1-10-2017,39409
39410,INR,Dollar,1-10-2017,39410
39411,INR,Dollar,1-10-2017,39411
39412,INR,Dollar,1-10-2017,39412
39413,INR,Dollar,1-10-2017,39413
39414,INR,Dollar,1-10-2017,39414
39415,INR,Dollar,1-10-2017,39415
39416,INR,Dollar,1-10-2017,39416
39417,INR,Dollar,1-10-2017,39417
39418,INR,Dollar,1-10-2017,39418
39419,INR,Dollar,1-10-2017,39419
39420,INR,Dollar,1-10-2017,39420
39421,INR,Dollar,1-10-2017,39421
39422,INR,Dollar,1-10-2017,39422
39423,INR,Dollar,1-10-2017,39423
39424,INR,Dollar,1-10-2017,39424
39425,INR,Dollar,1-10-2017,39425
39426,INR,Dollar,1-10-2017,39426
39427,INR,Dollar,1-10-2017,39427
39428,INR,Dollar,1-10-2017,39428
39429,INR,Dollar,1-10-2017,39429
39430,INR,Dollar,1-10-2017,39430
39431,INR,Dollar,1-10-2017,39431
39432,INR,Dollar,1-10-2017,39432
39433,INR,Dollar,1-10-2017,39433
39434,INR,Dollar,1-10-2017,39434
39435,INR,Dollar,1-10-2017,39435
39436,INR,Dollar,1-10-2017,39436
39437,INR,Dollar,1-10-2017,39437
39438,INR,Dollar,1-10-2017,39438
39439,INR,Dollar,1-10-2017,39439
39440,INR,Dollar,1-10-2017,39440
39441,INR,Dollar,1-10-2017,39441
39442,INR,Dollar,1-10-2017,39442
39443,INR,Dollar,1-10-2017,39443
39444,INR,Dollar,1-10-2017,39444
39445,INR,Dollar,1-10-2017,39445
39446,INR,Dollar,1-10-2017,39446
39447,INR,Dollar,1-10-2017,39447
39448,INR,Dollar,1-10-2017,39448
39449,INR,Dollar,1-10-2017,39449
39450,INR,Dollar,1-10-2017,39450
39451,INR,Dollar,1-10-2017,39451
39452,INR,Dollar,1-10-2017,39452
39453,INR,Dollar,1-10-2017,39453
39454,INR,Dollar,1-10-2017,39454
39455,INR,Dollar,1-10-2017,39455
39456,INR,Dollar,1-10-2017,39456
39457,INR,Dollar,1-10-2017,39457
39458,INR,Dollar,1-10-2017,39458
39459,INR,Dollar,1-10-2017,39459
39460,INR,Dollar,1-10-2017,39460
39461,INR,Dollar,1-10-2017,39461
39462,INR,Dollar,1-10-2017,39462
39463,INR,Dollar,1-10-2017,39463
39464,INR,Dollar,1-10-2017,39464
39465,INR,Dollar,1-10-2017,39465
39466,INR,Dollar,1-10-2017,39466
39467,INR,Dollar,1-10-2017,39467
39468,INR,Dollar,1-10-2017,39468
39469,INR,Dollar,1-10-2017,39469
39470,INR,Dollar,1-10-2017,39470
39471,INR,Dollar,1-10-2017,39471
39472,INR,Dollar,1-10-2017,39472
39473,INR,Dollar,1-10-2017,39473
39474,INR,Dollar,1-10-2017,39474
39475,INR,Dollar,1-10-2017,39475
39476,INR,Dollar,1-10-2017,39476
39477,INR,Dollar,1-10-2017,39477
39478,INR,Dollar,1-10-2017,39478
39479,INR,Dollar,1-10-2017,39479
39480,INR,Dollar,1-10-2017,39480
39481,INR,Dollar,1-10-2017,39481
39482,INR,Dollar,1-10-2017,39482
39483,INR,Dollar,1-10-2017,39483
39484,INR,Dollar,1-10-2017,39484
39485,INR,Dollar,1-10-2017,39485
39486,INR,Dollar,1-10-2017,39486
39487,INR,Dollar,1-10-2017,39487
39488,INR,Dollar,1-10-2017,39488
39489,INR,Dollar,1-10-2017,39489
39490,INR,Dollar,1-10-2017,39490
39491,INR,Dollar,1-10-2017,39491
39492,INR,Dollar,1-10-2017,39492
39493,INR,Dollar,1-10-2017,39493
39494,INR,Dollar,1-10-2017,39494
39495,INR,Dollar,1-10-2017,39495
39496,INR,Dollar,1-10-2017,39496
39497,INR,Dollar,1-10-2017,39497
39498,INR,Dollar,1-10-2017,39498
39499,INR,Dollar,1-10-2017,39499
39500,INR,Dollar,1-10-2017,39500
39501,INR,Dollar,1-10-2017,39501
39502,INR,Dollar,1-10-2017,39502
39503,INR,Dollar,1-10-2017,39503
39504,INR,Dollar,1-10-2017,39504
39505,INR,Dollar,1-10-2017,39505
39506,INR,Dollar,1-10-2017,39506
39507,INR,Dollar,1-10-2017,39507
39508,INR,Dollar,1-10-2017,39508
39509,INR,Dollar,1-10-2017,39509
39510,INR,Dollar,1-10-2017,39510
39511,INR,Dollar,1-10-2017,39511
39512,INR,Dollar,1-10-2017,39512
